tempo_relativo_s,modelo,categoria_tarefa,repeticao,cpu_percent,ram_process_mb,ram_system_used_mb,gpu_percent,vram_used_mb,gpu_temperature_c,gpu_power_w
1.2259,llama3.2:1b,analise_codigo,3,24.7,525.14,19109.57,0.0,623.0,63.0,10.04
2.3167,llama3.2:1b,analise_codigo,3,23.1,525.14,19114.58,0.0,623.0,63.0,10.01
3.4055,llama3.2:1b,analise_codigo,3,56.8,525.14,19113.43,24.0,623.0,63.0,11.3
4.5499,llama3.2:1b,analise_codigo,3,70.0,525.14,19112.86,23.0,623.0,64.0,13.19
5.7347,llama3.2:1b,analise_codigo,3,72.5,525.14,19119.48,12.0,623.0,64.0,12.06
6.907,llama3.2:1b,analise_codigo,3,70.8,525.14,18982.07,18.0,623.0,64.0,12.0
0.0823,llama3.2:1b,raciocinio_logico_curto,1,0.0,525.13,18972.67,19.0,623.0,66.0,19.87
1.1696,llama3.2:1b,raciocinio_logico_curto,1,23.9,525.14,18959.2,0.0,623.0,64.0,11.38
2.2681,llama3.2:1b,raciocinio_logico_curto,1,14.3,525.14,18952.8,0.0,623.0,63.0,10.04
3.3513,llama3.2:1b,raciocinio_logico_curto,1,53.8,525.14,18808.54,21.0,623.0,64.0,10.89
0.0774,llama3.2:1b,raciocinio_logico_curto,2,0.0,525.11,18709.6,24.0,623.0,64.0,12.54
1.1734,llama3.2:1b,raciocinio_logico_curto,2,17.3,525.13,18698.03,0.0,623.0,63.0,10.23
2.2502,llama3.2:1b,raciocinio_logico_curto,2,11.0,525.13,18709.57,0.0,623.0,63.0,10.04
3.3461,llama3.2:1b,raciocinio_logico_curto,2,47.9,525.13,18707.0,24.0,623.0,63.0,10.63
0.0806,llama3.2:1b,raciocinio_logico_curto,3,0.0,525.12,18794.63,18.0,623.0,64.0,13.15
1.1946,llama3.2:1b,raciocinio_logico_curto,3,23.7,525.14,18789.22,0.0,623.0,63.0,10.35
2.3011,llama3.2:1b,raciocinio_logico_curto,3,19.9,525.14,18789.18,0.0,623.0,63.0,9.98
3.3945,llama3.2:1b,raciocinio_logico_curto,3,48.2,525.14,18782.17,24.0,623.0,63.0,10.58
0.106,llama3.2:1b,hardware_ia_local,1,0.0,525.13,18755.7,18.0,623.0,65.0,13.14
1.1981,llama3.2:1b,hardware_ia_local,1,19.8,525.14,18747.71,0.0,623.0,64.0,11.15
2.2737,llama3.2:1b,hardware_ia_local,1,14.5,525.14,18756.68,0.0,623.0,63.0,10.04
3.3691,llama3.2:1b,hardware_ia_local,1,44.2,525.14,18757.41,22.0,623.0,64.0,11.53
4.468,llama3.2:1b,hardware_ia_local,1,55.4,525.14,18756.03,24.0,623.0,64.0,13.41
5.6691,llama3.2:1b,hardware_ia_local,1,56.5,525.14,18756.41,18.0,623.0,64.0,12.74
6.8363,llama3.2:1b,hardware_ia_local,1,65.1,525.14,18738.8,12.0,623.0,64.0,12.11
0.1783,llama3.2:1b,hardware_ia_local,2,0.0,525.14,18732.82,12.0,623.0,64.0,12.11
1.2997,llama3.2:1b,hardware_ia_local,2,23.7,525.16,18729.03,0.0,623.0,63.0,10.05
2.3888,llama3.2:1b,hardware_ia_local,2,17.1,525.16,18750.43,0.0,623.0,63.0,10.03
3.5028,llama3.2:1b,hardware_ia_local,2,51.6,525.16,18761.37,24.0,623.0,63.0,11.06
4.6545,llama3.2:1b,hardware_ia_local,2,69.6,525.16,18810.83,18.0,623.0,64.0,13.23
5.8481,llama3.2:1b,hardware_ia_local,2,69.8,525.16,18813.4,16.0,623.0,64.0,12.15
7.0222,llama3.2:1b,hardware_ia_local,2,61.4,525.16,18812.87,18.0,623.0,64.0,12.14
0.1395,llama3.2:1b,hardware_ia_local,3,0.0,525.14,18792.16,17.0,623.0,64.0,12.11
1.1976,llama3.2:1b,hardware_ia_local,3,23.6,525.16,18795.51,0.0,623.0,63.0,10.04
2.3249,llama3.2:1b,hardware_ia_local,3,9.7,525.16,18805.91,0.0,623.0,63.0,10.02
3.4139,llama3.2:1b,hardware_ia_local,3,52.4,525.16,18797.23,24.0,623.0,63.0,10.61
4.5327,llama3.2:1b,hardware_ia_local,3,68.2,525.16,18798.24,24.0,623.0,64.0,13.23
5.7055,llama3.2:1b,hardware_ia_local,3,72.9,525.16,18796.93,17.0,623.0,64.0,12.18
6.8864,llama3.2:1b,hardware_ia_local,3,72.3,525.16,18797.54,12.0,623.0,64.0,12.05
0.0861,llama3.2:1b,reescrita_objetiva,1,0.0,525.15,18781.95,24.0,623.0,63.0,11.64
1.1497,llama3.2:1b,reescrita_objetiva,1,17.5,525.17,18770.01,0.0,623.0,63.0,10.63
2.2587,llama3.2:1b,reescrita_objetiva,1,12.3,525.17,18791.93,0.0,623.0,62.0,9.96
3.3628,llama3.2:1b,reescrita_objetiva,1,46.5,525.17,18782.37,18.0,623.0,63.0,10.2
0.086,llama3.2:1b,reescrita_objetiva,2,0.0,525.16,18779.26,19.0,623.0,63.0,11.81
1.1879,llama3.2:1b,reescrita_objetiva,2,21.0,525.17,18779.96,0.0,623.0,62.0,10.36
2.2642,llama3.2:1b,reescrita_objetiva,2,14.4,525.17,18789.68,0.0,623.0,62.0,9.94
0.0761,llama3.2:1b,reescrita_objetiva,3,0.0,525.16,18788.12,24.0,623.0,63.0,10.81
1.1937,llama3.2:1b,reescrita_objetiva,3,13.3,525.17,18770.75,0.0,623.0,62.0,11.22
2.2617,llama3.2:1b,reescrita_objetiva,3,16.4,525.17,18783.68,0.0,623.0,62.0,9.89
3.3471,llama3.2:1b,reescrita_objetiva,3,39.4,525.17,18764.23,24.0,623.0,62.0,11.18
0.0884,llama3.2:1b,tarefa_longa_uso_real,1,0.0,525.16,18766.05,18.0,623.0,64.0,12.98
1.1648,llama3.2:1b,tarefa_longa_uso_real,1,16.7,525.18,18757.88,0.0,623.0,63.0,10.38
2.2316,llama3.2:1b,tarefa_longa_uso_real,1,6.9,525.18,18760.67,0.0,623.0,63.0,10.01
3.3369,llama3.2:1b,tarefa_longa_uso_real,1,35.8,525.18,18762.26,24.0,623.0,63.0,10.68
4.4421,llama3.2:1b,tarefa_longa_uso_real,1,68.2,525.18,18767.97,24.0,623.0,64.0,13.24
5.5376,llama3.2:1b,tarefa_longa_uso_real,1,68.1,525.18,18757.88,24.0,623.0,64.0,13.28
0.083,llama3.2:1b,tarefa_longa_uso_real,2,0.0,525.18,18759.5,23.0,623.0,64.0,13.27
1.1628,llama3.2:1b,tarefa_longa_uso_real,2,21.1,525.17,18749.16,0.0,623.0,64.0,11.23
2.2387,llama3.2:1b,tarefa_longa_uso_real,2,19.6,525.17,18758.51,0.0,623.0,64.0,10.08
3.3349,llama3.2:1b,tarefa_longa_uso_real,2,40.3,525.17,18763.34,24.0,623.0,64.0,11.39
4.4281,llama3.2:1b,tarefa_longa_uso_real,2,56.9,525.18,18760.75,24.0,623.0,64.0,13.32
5.5238,llama3.2:1b,tarefa_longa_uso_real,2,56.6,525.18,18759.79,19.0,623.0,65.0,13.37
0.0873,llama3.2:1b,tarefa_longa_uso_real,3,0.0,525.18,18760.59,24.0,623.0,65.0,13.34
1.1848,llama3.2:1b,tarefa_longa_uso_real,3,21.0,525.19,18755.59,0.0,623.0,64.0,10.44
2.2652,llama3.2:1b,tarefa_longa_uso_real,3,15.8,525.19,18769.95,0.0,623.0,64.0,10.1
3.3687,llama3.2:1b,tarefa_longa_uso_real,3,42.8,525.19,18769.3,23.0,623.0,64.0,10.84
4.4622,llama3.2:1b,tarefa_longa_uso_real,3,53.4,525.19,18760.0,18.0,623.0,65.0,13.34
5.5548,llama3.2:1b,tarefa_longa_uso_real,3,59.0,525.19,18766.59,22.0,623.0,65.0,13.31
0.0882,llama3.2:3b,explicacao_conceitual_curta,1,0.0,525.18,19713.38,11.0,623.0,65.0,12.32
1.1729,llama3.2:3b,explicacao_conceitual_curta,1,19.5,525.2,19701.32,0.0,623.0,64.0,10.85
2.3127,llama3.2:3b,explicacao_conceitual_curta,1,8.3,525.2,19705.56,0.0,623.0,64.0,10.12
3.4076,llama3.2:3b,explicacao_conceitual_curta,1,45.0,525.2,19714.61,11.0,623.0,64.0,10.85
4.4957,llama3.2:3b,explicacao_conceitual_curta,1,59.5,525.2,19730.35,11.0,623.0,64.0,12.16
5.5928,llama3.2:3b,explicacao_conceitual_curta,1,63.3,525.2,19726.34,11.0,623.0,65.0,12.17
6.6903,llama3.2:3b,explicacao_conceitual_curta,1,63.1,525.2,19721.85,11.0,623.0,65.0,12.13
7.7931,llama3.2:3b,explicacao_conceitual_curta,1,59.8,525.2,19734.7,11.0,623.0,65.0,12.23
0.076,llama3.2:3b,explicacao_conceitual_curta,2,0.0,525.19,19728.43,11.0,623.0,65.0,12.19
1.1607,llama3.2:3b,explicacao_conceitual_curta,2,14.0,525.2,19724.15,0.0,623.0,65.0,10.38
2.242,llama3.2:3b,explicacao_conceitual_curta,2,7.9,525.2,19723.99,0.0,623.0,64.0,10.14
3.3445,llama3.2:3b,explicacao_conceitual_curta,2,38.8,525.2,19738.09,11.0,623.0,64.0,10.77
4.4549,llama3.2:3b,explicacao_conceitual_curta,2,56.9,525.2,19739.03,11.0,623.0,65.0,12.23
5.5628,llama3.2:3b,explicacao_conceitual_curta,2,57.1,525.2,19727.7,11.0,623.0,65.0,12.3
6.6729,llama3.2:3b,explicacao_conceitual_curta,2,58.7,525.2,19727.39,11.0,623.0,65.0,12.35
0.0841,llama3.2:3b,explicacao_conceitual_curta,3,0.0,525.2,19731.72,11.0,623.0,66.0,12.26
1.1806,llama3.2:3b,explicacao_conceitual_curta,3,18.8,525.21,19719.7,0.0,623.0,65.0,11.1
2.255,llama3.2:3b,explicacao_conceitual_curta,3,20.5,525.21,19737.16,0.0,623.0,65.0,10.17
3.347,llama3.2:3b,explicacao_conceitual_curta,3,51.1,525.21,19741.46,9.0,623.0,65.0,11.01
4.4272,llama3.2:3b,explicacao_conceitual_curta,3,58.1,525.21,19753.08,11.0,623.0,65.0,12.36
5.5241,llama3.2:3b,explicacao_conceitual_curta,3,57.5,525.21,19725.04,11.0,623.0,66.0,12.39
6.626,llama3.2:3b,explicacao_conceitual_curta,3,55.2,525.21,19735.46,11.0,623.0,66.0,12.34
0.0881,llama3.2:3b,explicacao_tecnica_media,1,0.0,525.2,19861.26,11.0,623.0,67.0,12.39
1.1934,llama3.2:3b,explicacao_tecnica_media,1,21.4,525.21,19848.5,0.0,623.0,66.0,10.7
2.2822,llama3.2:3b,explicacao_tecnica_media,1,13.1,525.21,19843.86,0.0,623.0,66.0,10.27
3.3754,llama3.2:3b,explicacao_tecnica_media,1,44.9,525.21,19865.74,11.0,623.0,66.0,10.56
4.4771,llama3.2:3b,explicacao_tecnica_media,1,59.5,525.21,19874.08,8.0,623.0,66.0,12.29
5.5854,llama3.2:3b,explicacao_tecnica_media,1,57.2,525.21,19860.53,11.0,623.0,67.0,12.28
6.7156,llama3.2:3b,explicacao_tecnica_media,1,58.6,525.21,19814.91,11.0,623.0,67.0,12.42
7.8647,llama3.2:3b,explicacao_tecnica_media,1,60.3,525.21,19810.14,8.0,623.0,67.0,11.95
9.0978,llama3.2:3b,explicacao_tecnica_media,1,66.7,525.22,19819.9,6.0,623.0,66.0,11.62
10.359,llama3.2:3b,explicacao_tecnica_media,1,86.8,525.22,19803.78,6.0,623.0,66.0,11.39
11.6877,llama3.2:3b,explicacao_tecnica_media,1,82.9,525.22,19871.02,0.0,623.0,66.0,11.3
0.1528,llama3.2:3b,explicacao_tecnica_media,2,0.0,525.21,19862.32,0.0,623.0,66.0,11.3
1.2624,llama3.2:3b,explicacao_tecnica_media,2,42.2,525.23,19883.65,0.0,623.0,66.0,10.25
2.3552,llama3.2:3b,explicacao_tecnica_media,2,22.4,525.23,19899.62,0.0,623.0,65.0,10.2
3.4941,llama3.2:3b,explicacao_tecnica_media,2,52.3,525.23,19908.82,11.0,623.0,66.0,10.97
4.6644,llama3.2:3b,explicacao_tecnica_media,2,73.6,525.23,19927.05,6.0,623.0,66.0,11.72
5.9536,llama3.2:3b,explicacao_tecnica_media,2,78.9,525.23,19926.37,6.0,623.0,65.0,11.39
7.2479,llama3.2:3b,explicacao_tecnica_media,2,87.6,525.23,19944.0,6.0,623.0,65.0,11.07
8.4621,llama3.2:3b,explicacao_tecnica_media,2,71.0,525.23,19932.39,0.0,623.0,65.0,11.39
9.5996,llama3.2:3b,explicacao_tecnica_media,2,82.4,525.23,19848.17,6.0,623.0,65.0,11.19
10.7603,llama3.2:3b,explicacao_tecnica_media,2,80.4,525.23,19851.36,6.0,623.0,65.0,11.37
11.9351,llama3.2:3b,explicacao_tecnica_media,2,77.4,525.23,19840.46,6.0,623.0,65.0,11.35
13.0795,llama3.2:3b,explicacao_tecnica_media,2,85.5,525.23,19836.18,6.0,623.0,65.0,11.11
14.2429,llama3.2:3b,explicacao_tecnica_media,2,60.5,525.23,19781.5,6.0,623.0,65.0,11.42
0.1331,llama3.2:3b,explicacao_tecnica_media,3,0.0,525.23,19774.85,6.0,623.0,64.0,11.31
1.2186,llama3.2:3b,explicacao_tecnica_media,3,26.1,525.24,19770.06,0.0,623.0,64.0,10.28
2.315,llama3.2:3b,explicacao_tecnica_media,3,18.8,525.24,19774.54,0.0,623.0,64.0,10.05
3.4091,llama3.2:3b,explicacao_tecnica_media,3,41.7,525.24,19763.2,11.0,623.0,64.0,10.46
4.5491,llama3.2:3b,explicacao_tecnica_media,3,65.4,525.24,19769.02,6.0,623.0,64.0,11.85
5.7321,llama3.2:3b,explicacao_tecnica_media,3,80.6,525.24,19789.99,6.0,623.0,64.0,11.06
6.9087,llama3.2:3b,explicacao_tecnica_media,3,74.2,525.24,19801.09,6.0,623.0,64.0,11.24
8.0886,llama3.2:3b,explicacao_tecnica_media,3,70.1,525.24,19813.03,5.0,623.0,64.0,11.14
9.2622,llama3.2:3b,explicacao_tecnica_media,3,69.9,525.24,19861.03,6.0,623.0,64.0,11.24
10.4448,llama3.2:3b,explicacao_tecnica_media,3,76.7,525.24,19876.57,6.0,623.0,64.0,11.14
11.6274,llama3.2:3b,explicacao_tecnica_media,3,72.6,525.24,19881.54,6.0,623.0,63.0,11.24
12.8127,llama3.2:3b,explicacao_tecnica_media,3,75.0,525.24,19891.95,6.0,623.0,63.0,11.14
14.0032,llama3.2:3b,explicacao_tecnica_media,3,77.9,525.24,19893.38,0.0,623.0,63.0,11.11
0.1332,llama3.2:3b,resumo_texto,1,0.0,525.24,19774.53,6.0,623.0,63.0,11.11
1.1949,llama3.2:3b,resumo_texto,1,36.8,525.25,19803.35,0.0,623.0,63.0,10.1
2.302,llama3.2:3b,resumo_texto,1,18.6,525.25,19798.86,0.0,623.0,63.0,9.98
3.4748,llama3.2:3b,resumo_texto,1,48.2,525.25,19814.34,7.0,623.0,63.0,10.53
4.6462,llama3.2:3b,resumo_texto,1,71.7,525.25,19827.61,6.0,623.0,63.0,11.1
5.8292,llama3.2:3b,resumo_texto,1,73.2,525.27,19832.61,6.0,623.0,63.0,11.1
7.0289,llama3.2:3b,resumo_texto,1,73.6,525.27,19833.22,6.0,623.0,63.0,11.2
8.2355,llama3.2:3b,resumo_texto,1,72.5,525.27,19831.23,6.0,623.0,63.0,11.08
9.4513,llama3.2:3b,resumo_texto,1,75.3,525.27,19832.05,6.0,623.0,63.0,11.09
10.6362,llama3.2:3b,resumo_texto,1,78.3,525.27,19832.51,6.0,623.0,63.0,11.0
11.8264,llama3.2:3b,resumo_texto,1,81.4,525.27,19821.21,6.0,623.0,63.0,10.81
13.0096,llama3.2:3b,resumo_texto,1,73.2,525.27,19819.93,6.0,623.0,63.0,11.1
14.2053,llama3.2:3b,resumo_texto,1,72.1,525.27,19825.03,6.0,623.0,63.0,11.0
15.3747,llama3.2:3b,resumo_texto,1,72.3,525.27,19816.09,6.0,623.0,63.0,11.1
0.1211,llama3.2:3b,resumo_texto,2,0.0,525.27,19811.21,6.0,623.0,63.0,11.1
1.1913,llama3.2:3b,resumo_texto,2,28.7,525.28,19820.74,0.0,623.0,63.0,10.08
2.2822,llama3.2:3b,resumo_texto,2,19.8,525.28,19847.97,0.0,623.0,63.0,9.98
3.3851,llama3.2:3b,resumo_texto,2,43.2,525.28,19864.43,11.0,623.0,63.0,10.64
4.5472,llama3.2:3b,resumo_texto,2,61.0,525.28,19875.5,9.0,623.0,63.0,11.8
5.7041,llama3.2:3b,resumo_texto,2,57.7,525.28,19874.27,11.0,623.0,63.0,11.41
6.8769,llama3.2:3b,resumo_texto,2,65.5,525.28,19863.87,6.0,623.0,63.0,11.3
8.05,llama3.2:3b,resumo_texto,2,73.6,525.28,19868.08,6.0,623.0,63.0,11.2
9.2085,llama3.2:3b,resumo_texto,2,72.4,525.28,19865.41,6.0,623.0,63.0,11.19
10.3693,llama3.2:3b,resumo_texto,2,69.4,525.28,19851.48,6.0,623.0,63.0,11.2
11.5631,llama3.2:3b,resumo_texto,2,62.0,525.28,19863.68,6.0,623.0,63.0,11.1
12.7216,llama3.2:3b,resumo_texto,2,69.6,525.28,19716.17,6.0,623.0,63.0,11.09
13.8733,llama3.2:3b,resumo_texto,2,69.2,525.28,19628.21,6.0,623.0,63.0,11.11
0.1185,llama3.2:3b,resumo_texto,3,0.0,525.27,19626.32,6.0,623.0,63.0,11.11
1.2091,llama3.2:3b,resumo_texto,3,15.8,525.29,19619.36,0.0,623.0,63.0,10.4
2.3033,llama3.2:3b,resumo_texto,3,11.8,525.29,19622.12,0.0,623.0,62.0,9.97
3.3863,llama3.2:3b,resumo_texto,3,42.2,525.29,19617.17,6.0,623.0,63.0,10.84
4.4905,llama3.2:3b,resumo_texto,3,58.5,525.29,19611.22,11.0,623.0,63.0,12.07
5.6517,llama3.2:3b,resumo_texto,3,60.5,525.29,19609.36,6.0,623.0,63.0,11.72
6.8163,llama3.2:3b,resumo_texto,3,79.2,525.29,19696.72,6.0,623.0,63.0,11.01
7.9701,llama3.2:3b,resumo_texto,3,72.7,525.29,19727.28,5.0,623.0,63.0,11.1
9.1358,llama3.2:3b,resumo_texto,3,67.1,525.29,19787.18,6.0,623.0,63.0,11.19
10.3015,llama3.2:3b,resumo_texto,3,61.4,525.29,19795.77,9.0,623.0,63.0,11.28
11.4363,llama3.2:3b,resumo_texto,3,63.5,525.29,19803.46,6.0,623.0,63.0,11.29
12.587,llama3.2:3b,resumo_texto,3,69.5,525.29,19830.15,6.0,623.0,63.0,11.2
0.1449,llama3.2:3b,geracao_codigo_simples,1,0.0,525.29,20108.11,6.0,623.0,63.0,11.18
1.256,llama3.2:3b,geracao_codigo_simples,1,39.4,525.3,20113.66,0.0,623.0,62.0,10.08
2.3634,llama3.2:3b,geracao_codigo_simples,1,32.1,525.3,20113.95,0.0,623.0,62.0,9.97
3.4651,llama3.2:3b,geracao_codigo_simples,1,65.5,525.3,20134.0,11.0,623.0,63.0,10.26
4.6469,llama3.2:3b,geracao_codigo_simples,1,88.8,525.3,19920.95,6.0,623.0,63.0,11.96
5.7761,llama3.2:3b,geracao_codigo_simples,1,69.9,525.3,19908.26,6.0,623.0,63.0,11.39
6.89,llama3.2:3b,geracao_codigo_simples,1,63.8,525.3,19896.48,10.0,623.0,63.0,11.45
0.0925,llama3.2:3b,geracao_codigo_simples,2,0.0,525.29,19898.82,11.0,623.0,63.0,11.6
1.188,llama3.2:3b,geracao_codigo_simples,2,21.6,525.3,19897.86,0.0,623.0,63.0,10.61
2.2895,llama3.2:3b,geracao_codigo_simples,2,9.8,525.3,19898.3,0.0,623.0,63.0,10.0
3.3875,llama3.2:3b,geracao_codigo_simples,2,44.7,525.3,19900.91,11.0,623.0,63.0,11.06
4.4817,llama3.2:3b,geracao_codigo_simples,2,57.6,525.3,19900.63,11.0,623.0,63.0,12.22
5.5756,llama3.2:3b,geracao_codigo_simples,2,61.8,525.3,19877.11,11.0,623.0,64.0,12.23
0.0831,llama3.2:3b,geracao_codigo_simples,3,0.0,525.29,19888.08,11.0,623.0,64.0,12.15
1.2155,llama3.2:3b,geracao_codigo_simples,3,16.5,525.31,19873.07,0.0,623.0,64.0,11.07
2.3163,llama3.2:3b,geracao_codigo_simples,3,18.2,525.31,19867.64,0.0,623.0,63.0,10.02
3.4137,llama3.2:3b,geracao_codigo_simples,3,45.9,525.31,19702.04,11.0,623.0,63.0,10.77
4.516,llama3.2:3b,geracao_codigo_simples,3,67.4,525.31,19595.21,11.0,623.0,64.0,12.24
5.6119,llama3.2:3b,geracao_codigo_simples,3,58.0,525.31,19590.73,11.0,623.0,64.0,12.22
0.0813,llama3.2:3b,analise_codigo,1,0.0,525.29,19581.93,11.0,623.0,66.0,12.34
1.165,llama3.2:3b,analise_codigo,1,36.6,525.3,19582.35,0.0,623.0,65.0,10.61
2.2912,llama3.2:3b,analise_codigo,1,19.4,525.3,19578.59,0.0,623.0,65.0,10.17
3.4102,llama3.2:3b,analise_codigo,1,51.3,525.3,19587.61,11.0,623.0,65.0,11.2
4.5092,llama3.2:3b,analise_codigo,1,59.4,525.3,19591.22,11.0,623.0,65.0,12.36
5.6173,llama3.2:3b,analise_codigo,1,57.6,525.3,19589.66,11.0,623.0,65.0,12.31
6.7195,llama3.2:3b,analise_codigo,1,63.3,525.3,19603.13,11.0,623.0,66.0,12.34
7.819,llama3.2:3b,analise_codigo,1,58.3,525.3,19595.49,11.0,623.0,66.0,12.35
8.921,llama3.2:3b,analise_codigo,1,59.2,525.3,19594.66,11.0,623.0,66.0,12.41
0.0815,llama3.2:3b,analise_codigo,2,0.0,525.3,19591.18,7.0,623.0,66.0,12.33
1.1844,llama3.2:3b,analise_codigo,2,21.3,525.31,19580.11,0.0,623.0,66.0,10.83
2.2554,llama3.2:3b,analise_codigo,2,15.8,525.31,19618.44,0.0,623.0,65.0,10.23
3.3701,llama3.2:3b,analise_codigo,2,47.4,525.31,19697.38,11.0,623.0,65.0,11.41
4.458,llama3.2:3b,analise_codigo,2,58.6,525.31,19692.54,11.0,623.0,66.0,12.34
5.5391,llama3.2:3b,analise_codigo,2,57.7,525.31,19696.89,11.0,623.0,66.0,12.48
6.6336,llama3.2:3b,analise_codigo,2,58.4,525.31,19699.39,11.0,623.0,66.0,12.39
7.7306,llama3.2:3b,analise_codigo,2,57.5,525.31,19694.41,11.0,623.0,66.0,12.39
8.889,llama3.2:3b,analise_codigo,2,56.8,525.31,19699.35,11.0,623.0,66.0,12.3
0.1059,llama3.2:3b,analise_codigo,3,47.7,525.3,19691.3,6.0,623.0,66.0,11.98
1.2168,llama3.2:3b,analise_codigo,3,14.5,525.32,19683.95,0.0,623.0,66.0,10.26
2.306,llama3.2:3b,analise_codigo,3,12.5,525.32,19698.31,0.0,623.0,65.0,10.21
3.4023,llama3.2:3b,analise_codigo,3,48.9,525.32,19722.13,11.0,623.0,65.0,10.83
4.4966,llama3.2:3b,analise_codigo,3,57.6,525.32,19718.04,7.0,623.0,66.0,12.32
5.6044,llama3.2:3b,analise_codigo,3,58.7,525.32,19716.07,11.0,623.0,66.0,12.43
6.7037,llama3.2:3b,analise_codigo,3,58.5,525.32,19720.76,11.0,623.0,66.0,12.42
7.8133,llama3.2:3b,analise_codigo,3,54.3,525.32,19716.63,6.0,623.0,66.0,11.98
8.9392,llama3.2:3b,analise_codigo,3,61.9,525.32,19709.52,6.0,623.0,66.0,11.75
10.0831,llama3.2:3b,analise_codigo,3,68.0,525.32,19696.77,11.0,623.0,66.0,11.77
0.0915,llama3.2:3b,raciocinio_logico_curto,1,0.0,525.32,19719.41,8.0,625.0,66.0,12.43
1.1819,llama3.2:3b,raciocinio_logico_curto,1,16.0,525.33,19712.19,0.0,625.0,66.0,10.75
2.2468,llama3.2:3b,raciocinio_logico_curto,1,7.9,525.33,19720.03,0.0,625.0,65.0,10.22
3.3433,llama3.2:3b,raciocinio_logico_curto,1,37.4,525.33,19735.66,6.0,625.0,65.0,10.28
4.4275,llama3.2:3b,raciocinio_logico_curto,1,58.4,525.33,19686.73,11.0,625.0,66.0,12.33
5.5454,llama3.2:3b,raciocinio_logico_curto,1,57.2,525.33,19678.95,6.0,625.0,66.0,12.26
6.6976,llama3.2:3b,raciocinio_logico_curto,1,63.7,525.33,19684.79,6.0,625.0,65.0,11.61
7.856,llama3.2:3b,raciocinio_logico_curto,1,57.8,525.33,19677.56,6.0,625.0,65.0,11.51
9.0398,llama3.2:3b,raciocinio_logico_curto,1,71.9,525.33,19675.14,6.0,625.0,65.0,11.39
0.1351,llama3.2:3b,raciocinio_logico_curto,2,0.0,525.32,19683.47,6.0,625.0,65.0,11.28
1.2695,llama3.2:3b,raciocinio_logico_curto,2,20.0,525.34,19677.49,0.0,625.0,65.0,10.29
2.3633,llama3.2:3b,raciocinio_logico_curto,2,45.3,525.34,19902.2,0.0,625.0,64.0,10.15
3.5369,llama3.2:3b,raciocinio_logico_curto,2,63.7,525.34,19889.82,11.0,625.0,64.0,10.35
4.7007,llama3.2:3b,raciocinio_logico_curto,2,81.1,525.34,19887.73,6.0,625.0,64.0,11.1
5.9491,llama3.2:3b,raciocinio_logico_curto,2,79.9,525.34,19881.23,0.0,625.0,64.0,11.01
7.1677,llama3.2:3b,raciocinio_logico_curto,2,74.4,525.34,19900.94,6.0,625.0,64.0,11.08
8.3404,llama3.2:3b,raciocinio_logico_curto,2,74.4,525.34,19907.88,6.0,625.0,64.0,11.08
9.5189,llama3.2:3b,raciocinio_logico_curto,2,75.5,525.34,19908.54,6.0,625.0,64.0,11.18
10.7193,llama3.2:3b,raciocinio_logico_curto,2,81.1,525.34,19911.19,6.0,625.0,64.0,10.96
11.8975,llama3.2:3b,raciocinio_logico_curto,2,79.6,525.34,19782.07,6.0,625.0,64.0,11.06
13.0805,llama3.2:3b,raciocinio_logico_curto,2,83.6,525.34,19769.79,3.0,625.0,64.0,10.97
0.1364,llama3.2:3b,raciocinio_logico_curto,3,0.0,525.34,19763.48,6.0,625.0,64.0,10.95
1.2381,llama3.2:3b,raciocinio_logico_curto,3,44.5,525.35,19741.54,0.0,625.0,63.0,10.04
2.3165,llama3.2:3b,raciocinio_logico_curto,3,24.0,525.35,19754.45,0.0,625.0,63.0,10.02
3.4249,llama3.2:3b,raciocinio_logico_curto,3,53.9,525.35,19751.58,11.0,625.0,64.0,10.65
4.5962,llama3.2:3b,raciocinio_logico_curto,3,67.8,525.35,19729.41,6.0,625.0,64.0,11.82
5.7646,llama3.2:3b,raciocinio_logico_curto,3,60.7,525.35,19733.89,6.0,625.0,64.0,11.25
6.9263,llama3.2:3b,raciocinio_logico_curto,3,60.7,525.35,19723.27,6.0,625.0,64.0,11.24
8.0742,llama3.2:3b,raciocinio_logico_curto,3,63.4,525.35,19722.07,6.0,625.0,64.0,11.35
9.2342,llama3.2:3b,raciocinio_logico_curto,3,63.5,525.35,19736.07,6.0,625.0,64.0,11.34
10.403,llama3.2:3b,raciocinio_logico_curto,3,74.9,525.35,19763.25,0.0,625.0,64.0,10.93
0.1286,llama3.2:3b,hardware_ia_local,1,83.3,525.34,19895.66,6.0,625.0,64.0,11.14
1.2179,llama3.2:3b,hardware_ia_local,1,41.3,525.36,19889.14,0.0,625.0,63.0,10.53
2.3139,llama3.2:3b,hardware_ia_local,1,36.6,525.36,19896.52,0.0,625.0,63.0,10.01
3.4138,llama3.2:3b,hardware_ia_local,1,62.2,525.36,19928.41,11.0,625.0,64.0,10.65
4.5811,llama3.2:3b,hardware_ia_local,1,76.0,525.36,19918.62,6.0,625.0,64.0,11.9
5.7383,llama3.2:3b,hardware_ia_local,1,73.9,525.36,19889.41,6.0,625.0,64.0,11.11
6.9642,llama3.2:3b,hardware_ia_local,1,67.4,525.36,19876.95,6.0,625.0,63.0,11.2
8.1655,llama3.2:3b,hardware_ia_local,1,71.4,525.36,19877.75,8.0,625.0,64.0,11.02
